"Camptothecin_1003" "Vinblastine_1004" "Cisplatin_1005" "Cytarabine_1006" "Docetaxel_1007" "Gefitinib_1010" "Navitoclax_1011" "Vorinostat_1012" "Nilotinib_1013" "Olaparib_1017" "Axitinib_1021" "AZD7762_1022" "SB216763_1025" "KU.55933_1030" "Afatinib_1032" "Staurosporine_1034" "PLX.4720_1036" "NU7441_1038" "Doramapimod_1042" "Wee1.Inhibitor_1046" "Nutlin.3a...._1047" "Mirin_1048" "PD173074_1049" "ZM447439_1050" "Alisertib_1051" "RO.3306_1052" "MK.2206_1053" "Palbociclib_1054" "Dactolisib_1057" "Pictilisib_1058" "AZD8055_1059" "PD0325901_1060" "Obatoclax.Mesylate_1068" "X5.Fluorouracil_1073" "Dasatinib_1079" "Paclitaxel_1080" "Crizotinib_1083" "Rapamycin_1084" "Sorafenib_1085" "BI.2536_1086" "Irinotecan_1088" "Oxaliplatin_1089" "BMS.536924_1091" "GSK1904529A_1093" "Tozasertib_1096" "PF.4708671_1129" "PRIMA.1MET_1131" "Erlotinib_1168" "Niraparib_1177" "MK.1775_1179" "Dinaciclib_1180" "Gemcitabine_1190" "Bortezomib_1191" "GSK269962A_1192" "SB505124_1194" "Tamoxifen_1199" "Fulvestrant_1200" "EPZ004777_1237" "YK.4.279_1239" "Daporinad_1248" "BMS.345541_1249" "AZ960_1250" "Talazoparib_1259" "XAV939_1268" "Trametinib_1372" "Dabrafenib_1373" "Temozolomide_1375" "AZD5438_1401" "IAP_5620_1428" "AZD2014_1441" "AZD1208_1449" "AZD1332_1463" "Ruxolitinib_1507" "Linsitinib_1510" "Epirubicin_1511" "Cyclophosphamide_1512" "Pevonedistat_1529" "Sapitinib_1549" "Uprosertib_1553" "LCL161_1557" "Lapatinib_1558" "Luminespib_1559" "Alpelisib_1560" "Taselisib_1561" "EPZ5676_1563" "SCH772984_1564" "IWP.2_1576" "Leflunomide_1578" "Entinostat_1593" "OSI.027_1594" "LGK974_1598" "VE.822_1613" "WZ4003_1614" "CZC24832_1615" "AZD5582_1617" "GSK2606414_1618" "PFI3_1620" "PCI.34051_1621" "Wnt.C59_1622" "I.BET.762_1624" "RVX.208_1625" "OTX015_1626" "GSK343_1627" "ML323_1629" "Entospletinib_1630" "PRT062607_1631" "Ribociclib_1632" "AGI.6780_1634" "Picolinici.acid_1635" "AZD5153_1706" "CDK9_5576_1708" "CDK9_5038_1709" "Eg5_9814_1712" "ERK_2440_1713" "ERK_6604_1714" "IRAK4_4710_1716" "JAK1_8709_1718" "AZD5991_1720" "PAK_5339_1730" "TAF1_5496_1732" "ULK1_4989_1733" "VSP34_8731_1734" "Selumetinib_1736" "IGF1R_3801_1738" "JAK_8517_1739" "AZD4547_1786" "Ibrutinib_1799" "Zoledronate_1802" "Acetalax_1804" "Oxaliplatin_1806" "Carmustine_1807" "Topotecan_1808" "Teniposide_1809" "Mitoxantrone_1810" "Dactinomycin_1811" "Fludarabine_1813" "Nelarabine_1814" "Fulvestrant_1816" "Vincristine_1818" "Docetaxel_1819" "Podophyllotoxin.bromide_1825" "Dihydrorotenone_1827" "Gallibiscoquinazole_1830" "Elephantin_1835" "Sinularin_1838" "Sabutoclax_1849" "LY2109761_1852" "OF.1_1853" "MN.64_1854" "KRAS..G12C..Inhibitor.12_1855" "MG.132_1862" "BDP.00009066_1866" "Buparlisib_1873" "Ulixertinib_1908" "Venetoclax_1909" "ABT737_1910" "Dactinomycin_1911" "Afuresertib_1912" "AGI.5198_1913" "AZD3759_1915" "AZD5363_1916" "AZD6738_1917" "AZD8186_1918" "Osimertinib_1919" "Cediranib_1922" "Ipatasertib_1924" "GDC0810_1925" "GNE.317_1926" "GSK2578215A_1927" "I.BRD9_1928" "Telomerase.Inhibitor.IX_1930" "MIRA.1_1931" "NVP.ADW742_1932" "P22077_1933" "Savolitinib_1936" "UMI.77_1939" "WIKI4_1940" "Sepantronium.bromide_1941" "MIM1_1996" "WEHI.539_1997" "BPD.00008900_1998" "Foretinib_2040" "BIBR.1532_2043" "Pyridostatin_2044" "AMG.319_2045" "MK.8776_2046" "Ulixertinib_2047" "Vinorelbine_2048" "VX.11e_2096" "Uprosertib_2106" "LJI308_2107" "AZ6102_2109" "GSK591_2110" "VE821_2111" "AZD6482_2169" "AT13148_2170" "BMS.754807_2171" "JQ1_2172"
"COSMIC_906797" -4.410302 -1.884646 1.329007 1.081747 -5.022052 3.481 1.593963 1.895959 4.509121 1.848022 3.46855129514524 -0.092236 4.72815500388804 4.14494229715408 1.955521 -3.156009 5.530757 3.17062080286974 4.42502949440566 1.406885 5.381683 4.16356 4.510321 3.16585486810941 4.492687 3.81522224097129 4.231781 5.21825 -1.083195 1.644613 -0.615616677400778 0.063677 0.491699 6.536331 0.862284 -0.882714 4.046578 -1.485814 3.002657 1.05766924107562 0.007318 4.308523 2.94789 4.461642 3.58418587490652 3.83362423849723 5.715441 2.387702 2.296111 0.421325 -2.339976 -3.617076 -5.464496 3.26498538493362 2.7603235843291 3.929389 2.809751 5.248711 3.045549 -6.15119109865845 3.466971 3.609793 -1.202413 4.621069 1.296656 5.540901 4.352855 2.804209 2.838067 2.257396 4.785829 4.667308 5.244659 4.291464 -1.861638 5.532657 -1.638487 3.982004 4.401051 5.439947 4.20406 -1.504754 5.402659 2.975022 4.879524 3.289185 2.999768 5.675438 3.005194 5.182731 4.486892 5.088938 4.808444 5.225189 -3.120405 3.735017 5.246002 4.71891 5.549692 4.044493 5.811575 3.57609 3.172395 4.337112 4.126672 4.962018 3.96120060346058 5.858503 5.620722 2.520582 0.62998 -1.837156 -1.697214 4.136892 4.593981 4.951972 3.787767 5.346593 2.960404 4.688948 2.562886 1.762818 3.802749 3.077618 4.882333 2.585911 5.409176 4.113937 4.058897 6.161454 5.91172 -2.767146 -0.240533 0.951962 -2.146122 6.167437 5.936875 5.592609 -0.73848 -3.080215 0.284837 0.412014 1.644715 2.755247 3.550849 -0.74217 5.915057 4.743242 5.696122 5.704098 -2.176736 2.43708 1.149009 3.616234 1.53108 3.506833 -5.627899 4.052789 5.13233 2.289075 3.520245 2.133896 2.708593 2.169254 1.932868 4.797631 5.461402 0.55652 5.016081 4.851107 -0.090234 5.56781 2.958442 4.084669 1.267352 1.734072 3.917704 -5.826633 4.52568 3.299804 5.448433 1.578809 4.546537 2.787859 5.374548 4.437719 2.856593 -1.78949 3.988963 3.984046 5.447607 1.95897 4.972023 5.124479 4.21463156491837 3.078882 0.426277170101343 1.67097292131212
"COSMIC_910695" 0.600398 -3.100009 6.183767 4.365626 -5.478248 0.790106 -1.256207 1.28811 2.77804 5.718463 3.32228219095147 0.480672 5.6168757606454 5.42295547566669 0.903961 -2.497895 4.958413 3.00062859417589 3.74836841211621 2.434121 5.564853 7.568099 3.893533 3.52627760616419 0.583678 4.44919651189428 1.614116 3.972997 -2.998271 -0.717315 1.1044421455812 1.12382 3.3447 6.869563 0.652607 -2.394133 4.722915 -0.573847 2.150092 2.60440857483662 5.906612 6.346325 -0.383524 4.627187 3.86711086744955 4.09660507121605 7.054005 1.200546 5.833478 0.286278 -1.336352 -0.131444 -2.214022 3.41781610022078 2.94125249885639 3.294379 3.965555 5.934618 2.192233 -3.28702390900052 4.516386 4.952552 5.143712 4.073118 -0.313337 5.868657 6.973151 4.360432 6.143324 3.564422 6.190464 5.078488 5.53199 2.178297 2.673001 5.696197 3.028241 1.188453 5.565021 5.552562 1.001727 0.92892 1.648267 -0.25643 5.184212 2.719631 3.419314 5.359713 3.121704 4.59051685834098 3.143007 4.767785 5.236011 5.888102 5.385605 3.638387 5.664663 5.730636 3.561263 2.078162 4.227099 0.802126 2.990566 3.159313 4.294442 5.478391 3.45561161241272 4.322851 5.575127 0.458508 0.936034 -0.04153 -3.485237 5.111257 2.37632 5.125054 5.143479 4.866616 4.190621 0.783039 5.670932 3.617783 4.129242 1.629823 2.653841 4.213801 5.048424 4.53493 -0.322377 6.156406 5.632063 3.344031 3.813459 3.854125 -1.189361 5.332965 6.506908 5.27435 -1.057972 -3.432997 0.368119 -3.065089 3.167546 5.937735 3.854443 2.744329 5.955763 1.613074 5.204663 6.594158 4.074172 5.875757 -0.199602 3.265271 2.197064 0.444343 -3.543969 1.358729 5.014623 2.020273 3.083204 1.720268 1.838569 0.095774 2.110261 3.056127 5.771137 -1.640536 5.794369 4.937601 2.199235 6.187128 0.129938 5.765976 2.042719 5.98715 2.911834 -0.041553 6.100572 -0.31432 5.303654 -0.258639 5.552903 4.630811 5.688654 3.764384 3.189495 -1.604523 3.518933 1.606823 5.889026 1.941266 4.331046 5.922738 3.8670251283067 3.052061 1.03139211371289 2.78289959370471
"COSMIC_1240132" -0.305935 -1.076288 6.584564 3.458734 -1.432481 5.10586 4.018198 3.781726 5.69543 6.23406 4.40532218938078 2.592819 6.24872589683171 5.90755838700872 3.684608 -2.134616 6.263004 2.84173391832533 5.25983598641681 6.178689 6.713065 6.855645 5.816946 3.74487806064097 4.239512 2.80773429181988 5.152739 6.464842 0.683141 3.140463 1.04043839752466 3.297608 3.227286 7.849191 1.145462 1.013311 3.346928 0.269729 6.029877 -0.382882448079924 5.818087 6.266758 4.290004 6.16119 4.93488871913712 4.19462770038489 6.989483 4.519238 4.923289 4.28273 0.04708 4.221815 -0.988806 3.5462520393448 2.48930864114482 4.122428 3.23357 6.11749 4.520344 -0.878213 4.5167 4.023462 5.813137 5.001292 2.584131 6.740022 6.133172 5.463979 3.817283 4.375721 5.904961 3.952711 5.663429 5.114351 0.50429 6.667046 3.329947 6.516688 5.249618 6.04453 5.953184 0.66788 6.456423 4.244605 6.150123 5.305593 4.05713 5.894292 5.558769 5.68357655829097 6.437779 5.72507 6.544644 5.433217 3.785615 5.695204 5.957503 5.90149 6.087037 4.506136 5.782037 4.138483 4.323696 5.03538 4.800102 6.01251 4.74144031299799 6.604599 5.796148 2.702139 1.414583 -0.076813 -2.775736 3.230028 3.820098 5.520756 5.478641 4.44716 3.275928 4.789678 2.955947 2.192666 6.425874 1.972928 3.199887 5.536646 6.748046 4.699091 7.485662 7.058148 7.613622 1.643459 0.966775 1.535361 -1.228366 7.343482 7.146949 4.425931 1.240338 1.161205 1.103816 2.346048 2.94037 4.016725 4.240352 3.404757 6.511494 6.024344 3.14895 7.329322 -0.574175 4.046571 2.583464 6.000973 3.832743 4.647901 -2.986109 3.695818 5.561422 3.584957 4.530251 5.574567 3.923602 3.057355 4.453846 4.66374 6.133311 3.943223 6.409051 5.564709 3.877426 6.778867 4.891558 6.727959 3.133445 6.226418 3.786322 -2.585428 5.756942 5.646649 5.063985 0.707838 6.495419 5.292916 5.687134 5.249607 4.62537 1.106472 5.259071 6.149341 6.682664 5.604934 5.949252 6.64082 4.44844223437309 6.486638 0.27375042641571 2.35808382416801
"COSMIC_908150" -1.778965 -3.073653 3.28609 2.3037 -3.903084 4.025046 0.88497 2.643172 3.273397 5.133718 2.43907431410373 -0.579649 5.51350106910547 4.76178291920047 2.082544 -4.2412 3.200629 2.80141548286719 4.78955790189078 2.561247 5.0468 4.608356 3.161236 3.13236628809996 2.12684 3.21839818920204 4.802253 4.448793 -1.437307 1.850721 0.23528332891779 1.801254 1.228883 6.441069 -0.849981 -1.038135 3.115376 -0.993418 3.011942 1.01212284654425 3.276542 4.132511 1.477637 4.005814 3.18521351502983 4.36057911091841 4.814593 3.011999 5.143989 1.51406 -2.505874 0.863842 -4.136641 3.52411795724561 2.64998479210611 3.633969 2.727049 5.321416 4.152408 -3.327863 3.947733 0.940261 4.612512 3.356525 1.211968 3.69195 6.337874 2.999968 5.459141 2.514696 5.913671 1.156333 4.614093 3.685395 -0.589817 5.559862 0.476427 4.030534 3.128218 4.492117 3.055199 -1.887615 4.157541 2.850244 5.985377 2.6071 1.962969 4.990801 3.01359 3.83691492837727 3.552734 4.607543 3.528512 4.890877 5.268608 3.285736 4.894123 4.247058 3.646184 2.151057 3.686461 1.847182 2.520062 4.005869 3.052405 2.668944 3.93329100409577 3.234162 4.798777 2.644318 0.128577 -1.930591 -1.365961 3.175208 3.476903 4.753556 3.819851 4.634105 3.033911 4.341432 3.774156 3.043506 5.480105 0.532159 1.622718 1.220972 3.902178 4.03465 6.738187 6.337235 6.7427 1.129329 1.277378 1.957517 -2.073936 4.908748 6.337235 5.644088 -0.846508 0.937638 -0.795743 2.107818 3.248038 3.093424 3.911227 1.081988 4.550148 3.811835 3.856937 4.368848 -0.947013 2.739573 1.593894 3.932908 1.878004 2.122212 -3.744568 3.531796 4.811821 2.591834 3.017834 2.369071 4.398126 2.097878 1.527577 4.853292 5.069623 1.113285 4.249769 3.026135 1.24766 5.378254 4.322763 5.476711 3.251423 3.513877 3.63191 -3.790756 3.660988 2.621381 3.780038 0.490814 4.642267 3.575148 5.294936 3.063872 0.734202 -1.675052 2.359285 3.967723 5.529219 3.829797 5.626923 4.700533 3.4867237315001 2.616002 1.25547794861253 2.91632600729099
"COSMIC_907169" -0.776289 -5.219737 4.770447 1.617532 -5.449665 3.572704 2.56208 0.709902 3.773441 4.625979 3.13781566953122 0.993117 5.39108465578646 5.18088156941931 2.362013 -2.51814 2.792844 2.98468744577584 5.09491356596634 1.536918 4.801841 4.770317 4.208901 3.70444807747584 3.871069 3.28083840026088 2.478335 2.266349 -2.446035 3.093349 -0.237689667795699 -0.712001 0.761311 5.850272 3.759753 -3.907529 3.752527 -1.674717 2.289463 0.124779478853694 3.266794 3.815926 2.435304 4.731211 3.34918733255424 3.31804662204044 6.098905 2.525407 5.168894 1.999016 -1.796279 2.50649 -5.646848 3.10473913248385 2.43704186777477 2.010569 2.580782 5.065942 1.297081 -2.25006564863113 5.076591 3.274003 3.872348 5.027913 -0.407301 2.075002 5.972412 2.594914 5.025748 2.381387 5.460647 5.422466 4.654366 4.466958 -1.535511 5.301156 -1.270309 4.486669 3.178657 5.303085 2.029487 -1.172959 5.074117 4.883719 5.16916 2.11756 2.115445 5.654803 0.697337 4.25248899018895 3.775182 3.912906 2.273694 5.260061 4.88504 5.214095 5.30376 5.29827 5.203212 4.180924 4.806802 4.640352 2.964262 3.782282 4.579183 2.300129 3.38008527969777 4.794949 5.264945 2.901384 -0.097023 -2.315108 -4.577625 2.122765 3.60736 5.351914 3.693719 5.001425 2.500005 4.086759 2.744774 3.135218 3.111205 4.265312 5.457832 3.472347 4.711217 3.566547 6.054968 5.154623 5.841287 1.624372 1.92814 1.755038 -1.908519 5.651121 5.97562 4.460157 -3.124464 -2.58936983358023 -0.376299 -0.227366 2.52275 3.606498 3.399786 -0.431868 5.100961 3.225734 5.032727 5.154903 -1.858113 3.095167 0.478882 1.93786 0.999214 1.811894 -6.266426 1.52175 4.043163 2.844037 2.845634 2.875719 3.735471 1.829719 1.976281 4.192282 5.115449 -0.047537 5.188041 4.195004 -0.298524 5.303774 1.890239 2.615889 1.623748 1.829136 3.323396 -5.872497 3.37526 3.995539 5.228579 1.616723 4.512062 3.678401 5.185937 4.267286 2.95484 -3.961265 2.819302 1.522906 4.503185 1.686886 4.248688 4.407753 3.47694572556029 4.616363 0.435705658831299 2.66169241125129
"COSMIC_909723" -1.360977 0.425022 3.270615 4.834877 -0.93707 4.84462 5.043138 2.097696 5.168694 6.108966 2.83942130969518 2.645317 6.22790549472011 5.58455187258334 3.514134 -0.170588 2.616602 3.47390257228294 4.98445982080993 2.600401 5.433267 5.85616349091001 5.264033 3.37474180062107 3.10944533621591 3.05866368545662 6.532096 4.441785 0.290765 6.317295 0.285610106133267 -3.29331 2.34365348337721 6.778646 4.96019 0.367471 4.69407965591446 -2.467142 2.151241 1.5008255841015 4.063197 5.519808 5.526929 6.189418 3.72100021199548 3.88305825548803 5.86844329873228 4.638785 4.7564494368492 3.190772 -1.77782762644897 1.573756 -1.487846 2.86672938934617 2.30371090373818 2.902117 3.918557 6.308553 5.878528 -3.3396 4.45079644917248 3.91088006385741 6.39878 5.03711154987894 -3.335338 -0.675778 6.055751 3.43518763918587 4.9556647845423 2.52739216393164 5.43026945430748 4.88744185567628 5.23932622964531 4.576188 1.945569 6.412547 2.968478 6.439037 3.78115067189148 5.30824249174031 5.441508 0.341197 5.598049 5.117951 5.607374 0.753115 3.0691037228952 5.49734154638861 2.13082433286134 4.52301524717442 4.168676 3.96956060982062 4.37353157403286 5.26551299209416 2.36349217873889 4.36815898487726 5.7648391400584 5.07955314803745 4.06101025624517 4.68211700448114 5.14320210709771 4.17107928655729 3.30960603820183 4.32466291947198 4.36436731588146 3.80853978039472 3.7466953578829 3.82718012042095 5.4441220220293 2.62357525491331 0.648235186516096 -1.33977109412151 -1.85657088614174 1.43196301235746 1.6182626213665 4.98409725138911 5.02495300306081 2.87892724875535 2.92389823000769 3.41397467163074 3.69619830048696 3.39086523981067 1.16157660128048 3.6792777105855 4.71708416828734 3.106316 5.03220794309657 4.63320644179525 5.89664326513204 6.17530354620032 6.64224338821698 1.16627253471102 1.34332225576235 1.2410888388355 -1.32230705890887 6.68385531660316 6.53470695302273 5.24477745733386 1.21953652168792 2.42347188001984 0.972244126544383 0.0539203260101169 2.95919378802529 4.40270049731328 3.98265927048551 0.313543500669977 5.64621168461788 3.71388007540661 5.14388182814764 5.12351559999983 -0.116293 4.842614 3.091539 1.671585 3.483359 2.234325 -3.036591 5.787195 5.970511 4.563708 6.392918 4.696301 6.383068 4.098518 6.151856 5.646963 5.174308 3.111479 6.076753 6.413381 0.589251 5.933524 4.727704 6.422794 2.860984 3.53352 6.380172 -1.517673 6.079215 3.333179 6.151281 1.975526 6.164176 4.278325 5.335653 2.964234 0.385799 -0.620056 1.853234 2.989818 3.980157 6.342067 6.208223 6.10494 4.394486254789 6.402634 1.09434724276741 2.94300208275005
"COSMIC_905961" -1.044537 -5.391267 4.447666 0.001091 -5.47869 3.68176 -0.587371 0.63773 2.106232 3.603916 3.01497720796054 1.064335 3.145152 3.68584052199589 2.632773 -4.129442 0.63564 2.05390532387044 5.12224609684064 2.165397 6.656265 5.817539 3.839497 2.98121721530946 -0.593359 3.29181372052075 0.82707 1.407227 -2.349406 0.79289 -1.271058 -3.317181 0.265706 2.060363 4.294307 -4.203874 0.912522 -1.418858 1.64536 1.97294006396858 3.052141 2.625927 -0.565792 4.60774 3.64883231966376 3.5338177511856 3.393358 3.615895 5.035081 0.324971 -2.758872 2.825538 -5.078713 3.10441171007362 0.59314 3.601264 3.752721 5.718465 0.646663 -3.84550912599466 2.363847 2.855967 3.526682 4.60933 -6.114708 -0.074082 6.433977 2.785717 4.252041 1.094543 4.492673 3.760564 5.585975 0.689615 -2.128744 5.478422 -0.562384 5.155819 2.643075 5.310588 3.302229 0.037417 2.967247 1.06397 5.552752 -2.374731 3.367606 4.220813 2.117931 5.64246 3.998389 3.98333 5.021004 5.727939 1.77299 3.611711 5.88891 5.51066 4.456185 3.456221 5.18203 2.340572 3.301117 4.578868 4.583531 3.08336 3.81444299109806 3.473538 4.209067 0.935206 -0.414169 -1.899483 -4.0876 -0.163558 -0.183862 5.160368 4.413895 4.681897 1.755489 3.193485 1.496067 2.087129 -0.885478 -0.368732 1.967798 3.086121 5.970009 3.658604 -0.008062 4.203712 6.401606 1.638634 1.419028 2.23149 -2.871868 4.708697 5.934204 4.562696 -3.114066 -3.856371 -0.905936 0.697789 2.368221 2.825529 4.524867 0.52166 5.867314 4.389137 5.353336 6.249946 -0.627381 1.660441 0.410269 -0.189954 1.934706 0.634202 -6.139517 1.376069 4.394705 3.55218 2.664057 4.475147 2.594601 2.440259 1.746765 2.075539 4.700102 -0.504899 5.700363 4.842924 1.261622 5.072799 0.191916 4.629254 2.72605 3.922864 3.654956 -4.988738 4.371892 5.034869 5.045402 -0.1588 5.474304 4.40402 5.755119 3.434602 -0.27739 -4.77685 0.258642 1.407499 5.385379 2.595169 5.761882 5.305278 4.85209000067922 5.392104 -3.416496 3.06831969942471
"COSMIC_910926" -4.359769 -6.33378 0.79312 -1.159568 -6.541059 3.332524 3.950722 1.693507 3.750533 3.748165 2.59089485223917 -0.238328 4.68142677793497 3.49460384010829 1.73032 -3.727878 4.0346 2.75519672750477 4.35176295571649 0.862745 4.838823 3.621733 3.75485 2.18354466297511 0.376841 3.00442213859565 2.548784 2.016698 -0.847729 0.98226 -0.604282490594708 -1.597216 0.245855 3.920865 -0.562147 -4.992529 2.348665 -3.023505 1.788599 0.132123559610576 0.812587 2.6544 1.022744 3.489895 3.0497474441047 3.44769071157121 4.077262 3.091398 4.79915 0.206737 -3.475108 -4.853316 -5.782465 3.02531823188963 1.97400201778008 2.273955 2.382221 4.499442 0.418157 -4.989626 2.780248 1.255399 2.77483 3.41843 -3.352248 2.701278 4.234657 1.423513 4.462922 2.698091 5.08933 2.427848 4.928049 3.318298 -2.27039 4.3543 -0.948515 3.24285 3.422948 4.401664 1.680615 -3.252699 2.169726 0.872669 4.994971 -0.311531 1.615464 4.985819 2.630937 4.91705501918317 3.451862 2.552732 2.225265 4.721356 0.924025 2.534728 4.685205 3.85049 4.784163 1.565666 3.286773 -0.090299 1.823267 3.357365 2.922043 2.307768 4.01026619841408 3.22911 4.377419 0.623756 -0.883748 -2.594583 -3.747829 1.037066 1.692828 4.061901 3.754526 4.79274 1.988516 3.192645 0.845428 2.379114 2.005333 -0.369229 2.086044 3.14918 4.76404 3.318566 4.912623 3.632392 5.997067 -2.318035 -1.898232 -0.691344 -4.068075 5.083953 5.328121 4.410284 -4.288182 -5.492206 -1.136547 0.164058 1.336487 1.8407 1.856261 -0.991917 4.821955 3.546882 3.14161 3.390818 -2.397495 1.873446 0.328416 0.309127 1.634428 1.455018 -6.120821 2.415075 4.831733 2.322436 3.297426 0.743397 2.860587 1.794479 1.529799 3.138716 3.602231 0.299326 4.541711 3.12524 -0.834446 4.516555 1.874174 2.450188 2.518719 0.880021 2.889882 -5.427344 2.329692 2.799993 3.74237 0.495164 4.816035 2.359289 4.593172 3.46304 0.524909 -4.885161 1.218152 3.027947 3.626753 1.497308 2.425773 3.697515 2.39783980930233 3.778391 1.35220318097251 1.23442164699205
"COSMIC_1240136" -3.371369 -2.96470692491667 3.28738120714241 1.41804203192898 -3.96601617692707 4.03616937951882 3.40945114509524 2.3747167062651 3.66104356624148 4.22504085537025 2.21015975410455 0.227444370648271 5.6736778161035 4.85468875828083 3.86649 -3.20495872037766 4.796613 2.85061266866864 4.76688967683532 2.52361211408808 3.73795184164915 5.737822 3.56481969528976 3.24789969656368 5.240636 3.52453636104676 3.70762019038471 3.79052626773778 -1.34194648301719 1.91852559726204 -0.301164845064625 2.631287 0.830102 3.173866 -0.354003154878545 -2.07239985847929 3.938868 -2.09301818482535 3.06439564040561 0.612900283355007 3.055876 4.439942 2.43478862591063 4.474832 3.3358976539341 4.39251487759674 6.184746 3.077983518534 3.626922 1.10656035756878 -2.471906 -2.9109671037737 -4.82777813533325 2.73188634731154 1.94449414140487 4.06698622135423 3.24528234709292 6.065134 3.05259980124833 -3.43555568624311 5.284073 1.873627 1.69874294303544 4.443576 2.07063125030678 5.18161478110771 5.84484571467201 2.073184 4.829202 1.926328 5.047781 3.634027 6.110868 5.875507 -1.10196214309336 5.55247416001435 1.36726288056776 5.534373 3.171349 4.0147 3.88596387273484 -0.046871 4.266851 4.142373 6.273771 5.003066 3.78073 6.18559 3.581503 4.63636601939822 4.598669 5.482541 3.78032 5.969251 1.657789 4.885236 5.923471 5.73375 5.088421 3.625208 5.973405 1.768909 3.026868 7.185922 4.418075 3.556725 4.10602809855641 5.811059 6.253751 0.562645 -0.727117 -2.167508 -2.651237 4.009538 4.221777 4.459387 3.658507 6.408473 2.214902 4.812559 2.379334 1.667687 6.024048 1.750923 3.068238 3.10559349689379 4.975409 4.696857 5.580018 4.544297 7.113022 0.179514 0.050226 0.214931 -0.547529 5.786219 6.97169 5.755246 -1.429864 -0.729955 -0.427535 1.512582 3.094093 4.444585 4.499871 -0.656429 6.27707 4.306657 4.600512 4.784521 -1.50565276647223 3.10792031028288 1.30642191527986 3.71881634522415 2.33641024278465 2.86029244095188 -4.50142780138207 3.07751540626422 5.26380248233817 3.14230061141267 3.19681544084109 2.14606630893643 3.2290527693571 2.69301629060094 2.143411621155 4.01872650221684 5.20914143287384 0.546274273078422 5.55307523149602 5.04582474913945 0.73837171693113 6.07420409472213 3.70244874254489 6.08399354118801 2.6945907790829 2.34722792249014 3.44521069683547 -4.74672727463639 3.95847104529963 3.32392530052211 4.96039984737112 1.38844816617916 5.30665855927446 4.13633519470164 4.95404013306366 3.57622638826259 3.35194471398108 -2.31400472911465 3.73939602177163 3.96755371918908 5.55627408692704 2.38323243090374 4.42794509342063 4.49137693561916 4.4275406154094 4.20800786603477 2.02851078047537 2.24639499388382
"COSMIC_909696" -4.267182 -6.204791 1.08099 -2.664266 -5.532931 2.782188 -1.56451 0.882909 1.831158 3.584814 2.64360081393571 -0.304071 4.332660079079 3.72635525721182 1.369246 -2.066729 4.360867 2.09556381467135 4.40163945393416 1.580827 1.729069 4.363754 3.134744 2.64868301150969 -0.085993 2.98329317254491 0.918135 1.582917 -1.439178 0.176664 -0.495867740719346 0.712287 1.186517 4.32346 1.730052 -4.972568 2.756959 -1.843346 2.335214 -0.0549076299114614 0.427428 1.394043 1.782939 4.020778 2.98761208690142 3.443529923842 2.956738 2.503485 1.634833 -0.005607 -3.663064 -3.275783 -4.462024 3.118221163769 2.21779616044957 2.749305 1.317413 3.99552 1.127403 -7.34945 2.815589 0.810571 0.753385 4.233567 1.923577 4.25664 4.346106 1.23612 0.791625 2.482971 3.544828 4.240498 4.384802 2.177844 -2.910893 3.967591 -0.423777 3.866523 1.703644 4.050896 2.691211 -2.613103 2.205425 0.387296 4.354777 3.321715 1.933643 4.498195 2.092999 4.6053524805713 3.192992 2.312834 2.948765 4.187573 -2.978167 3.050664 4.391645 3.20493 4.351227 3.136188 3.858019 2.755083 2.067498 3.482494 3.585721 2.362868 4.09165371308076 3.281288 4.385952 1.083759 -1.122321 -4.034353 -5.07915 3.000843 4.286571 4.660107 2.810255 -0.100161 2.612167 2.9602 1.344124 2.365628 4.979733 -0.361393 1.921729 2.836154 4.028377 2.780951 5.138168 2.776452 4.872336 -2.073702 -2.111275 -2.709867 -3.99065 0.599461 3.157911 4.079503 -5.03421 -5.130446 -1.587632 0.548208 1.340047 2.544768 2.708817 -1.823689 4.38749 3.202173 3.771963 2.535739 -1.114499 4.366264 0.801528 3.116143 -2.770738 -1.597112 -6.366249 0.823664 3.556466 2.010756 1.648434 2.096533 2.534505 0.99304 1.673626 1.913935 4.134424 1.296011 3.850457 2.721466 0.900053 3.936763 1.350232 4.134597 1.916855 2.642619 3.60937 -5.786038 3.611049 3.780588 3.157292 0.537326 4.382825 1.914362 3.183774 2.659852 2.743939 -5.181267 2.902806 1.325222 4.125325 1.681206 3.875756 3.292923 4.02407669781446 2.189036 0.139305434189166 2.827403381322
